Index,Target
866,12.05741527482784
1483,9.888552589646743
599,14.70656790747179
1702,11.619064619693642
670,11.493886102432462
2430,10.046031818416655
1590,9.21120317015537
949,9.117062593226208
4026,6.84336350814641
3668,10.64216944743254
351,11.99651051913866
175,7.00746912829295
807,14.038471719384514
393,7.1591060156639585
2881,8.625592609032552
432,13.445966490426464
179,13.079510014432465
308,11.395022715908993
1979,13.117106155009221
2648,8.721149783147776
166,15.011384992775728
1419,7.885491408092388
1377,11.088356600429535
1688,10.841481199996167
1653,9.390238627296853
2283,7.896299374238202
4035,9.458583916961988
4059,8.254876131629366
1641,9.39013661029096
3728,11.17202371593487
4110,11.929072057994098
2792,10.930115650177811
1829,6.881185523518997
690,10.760254996867118
1578,8.586705307492073
990,9.235984616183124
3632,6.12143988897887
238,3.2964030331706553
3186,9.04969034234805
907,6.700672258405035
1422,11.845153293425959
3148,16.329333262327552
3237,11.97684152224381
1117,8.911404127707849
3210,11.896044899027785
1421,11.783568663074933
3957,9.693633812723832
1338,8.284543653324896
734,13.482479247983214
149,4.224036652203811
3407,6.67635054208084
270,17.294981274249956
1862,8.95515342078593
465,3.9474325741511187
2005,6.678070577501991
3658,10.51201777431023
505,10.956617739152001
2344,13.530587544652398
1912,9.805890586995654
3315,8.236831490745862
865,11.779705467978697
1736,12.745110732312938
1926,10.149547264358546
3409,7.360504638851843
2111,7.598839431366304
1730,10.633771055110287
1057,4.651079300212249
1432,6.706998531414207
1467,8.666005813677694
96,12.000271530248408
1721,10.858883706976613
196,10.634475936271247
2325,9.681826337440004
1769,8.73147359977286
3361,9.035561666689718
2615,11.064883804323578
314,15.700247253205816
2266,10.493429198776838
150,11.4933290817267
1114,9.123638979080013
3277,11.749171013895719
3282,11.749065918284465
4139,11.189556852225031
1094,8.621884819887391
1235,6.776185613351011
70,12.549764975557878
3811,9.461922489295858
534,8.94773744851074
33,11.774236432607669
3393,13.411420581586299
800,11.008422043886341
596,11.792433641074986
1509,11.042265292898849
4148,10.243973583869924
1962,11.644402396779267
2760,9.976738655854259
2509,7.063133657851775
2328,10.850259413662515
2519,9.632210991410599
1222,6.527761585935785
2178,13.28760161957527
2303,10.243068054676229
888,10.864149129443327
4052,11.582691383104727
3727,9.737880468329326
109,9.773660306142528
1392,11.387063153632653
4157,9.33129420915392
1170,9.235104722759804
1728,10.60136212452094
3396,13.193896919628123
4036,9.051981921071407
551,11.746869146281664
3655,9.843134273030294
3335,10.14751126352374
2456,5.041068413608784
8,9.826985284742658
2377,9.276811654640063
862,12.511050735699698
3917,12.70574701062042
188,10.198325656880895
1337,10.515463294576094
2835,9.90311806559189
527,11.453109452319232
205,10.752781370575072
744,12.907552043630766
3572,10.167997438603566
1034,8.80285186985574
1885,10.314018352206613
3061,14.713570134640861
1313,9.851354624088785
1281,8.319761817031148
3984,10.118404911644042
3142,4.635758433267863
3379,5.768275286729285
3033,8.763407043652357
1029,10.074522251753615
3467,12.336249971619196
538,6.416078063255126
3691,12.505027565879786
3023,9.02707708078794
298,9.851562989554406
3657,9.440845679798862
3027,9.580720677820128
1176,11.11062863791227
1747,13.501347515999932
1309,10.640107844418868
2484,12.386909208865877
471,9.828927998251483
2441,11.844245565261929
17,9.704813994218114
1786,12.553532101715867
366,9.642012760912195
408,10.69485634479667
2985,9.44104028571995
2910,10.868992126549841
598,13.415988132084092
568,6.652831760763114
2297,9.112789064102408
3161,6.857021517088688
1149,10.741107654231538
69,6.253338774067714
4051,10.630126487678822
2475,13.093763546857467
3109,7.116655636427879
1393,11.525885364625474
2345,15.45842839956078
2354,10.415699204374874
1018,10.771613747152031
1626,9.979336777065203
2758,11.086732572794283
4176,11.329007344798054
3049,10.84199046481626
2258,9.512595425594743
1258,7.391143606061094
3450,9.70781767230078
1292,9.257574562781588
2093,11.344338072795203
1003,9.272397353100885
1350,10.455768063287412
733,11.724337741181458
3254,9.320384213935569
2045,7.149965988540934
969,8.973473246670366
2636,7.220939588455288
14,10.998062398226171
2063,8.589290270131723
1945,10.220555598644772
1891,10.060327802525503
1213,5.186707545306316
2749,8.371267366661375
978,10.843605860110785
371,14.504002229738724
755,10.80282768035049
3684,10.449749092149991
2399,10.447380101751497
3129,12.105812231485293
1961,13.00181180755842
3229,12.89065812348786
2603,10.807892551267388
2889,7.9597127466413
746,12.299377164844126
798,13.156327953371058
3948,12.081961227304127
457,7.307045313273861
594,11.848414546122122
2936,11.086064909400669
1001,9.203929381241672
3755,8.640243769156676
4084,10.39198999021023
2195,5.7767807677763265
2130,10.495166620409655
2803,12.492292732137678
3969,6.535271785137429
3988,10.933755829913366
3220,11.4984685497807
3595,10.748184810732624
3479,7.002655088609053
1780,11.05331491067426
3889,14.30769355453581
3057,11.890271969442388
2494,9.658261459460064
184,13.218305948982445
1983,11.964569289625711
2144,9.572380908313606
1550,6.912333846118031
3644,8.29859769826776
2540,13.136760603295123
3422,9.663615973884056
330,11.342170200112864
463,4.652504192112865
1041,11.622531396836447
2943,10.388351346569682
794,15.23872546714415
211,7.944896746497577
2092,11.403876463986606
3349,9.470966415622478
132,7.379971881470386
2548,5.410653145654138
2781,9.728688114759628
2992,10.94642549300125
3076,15.427441381156253
3045,9.269121971729676
2292,8.657906300251636
2279,9.598420285286846
2514,8.74849757786275
1598,10.063595328710356
1835,7.676360476056544
937,8.977979694552278
1088,7.888469919775423
2507,7.686268291431361
1185,10.781154285401467
2913,11.456709424818143
2726,6.927004299069047
410,12.088296368619815
2250,11.940682241924506
1717,10.031833608088345
893,4.919739620976056
1042,14.213270030404875
2314,11.002888568480264
2202,12.74970823952463
2402,9.43061856996925
3021,8.46469640413626
3659,9.575723403116164
3028,8.936883775497249
296,5.719848476027785
134,5.44715604030166
2460,11.342804657546829
4008,10.01959266057144
3635,7.225701780742018
2029,9.06646735465062
2591,9.685870830942518
3533,7.1505655618757835
3501,11.13919675742995
838,10.003812394175707
32,11.357990871152097
1703,11.342899444958437
3305,13.765239730680399
1720,10.965542510067138
3085,5.22192605843663
785,14.411348335348471
2330,7.825436876558566
2355,11.214616504047626
2659,7.8789816443161165
650,5.8785924921362245
3773,12.723130861139822
1921,11.210245209808171
3380,4.03499738517548
1611,10.972730413705793
1966,12.289291828221852
4017,9.080230658471336
1056,4.278378060622998
2236,12.823172510629522
438,8.561325236552378
229,12.301745214981594
2948,10.516375428490809
3084,4.668856944472491
170,13.580275144840108
1553,7.068858050047865
1017,10.119082179602554
3125,10.4777825105119
1164,9.588655432140271
4165,6.901399891476977
2620,12.150681169997032
2022,10.030297002135097
544,8.56410879790668
318,12.676046369930454
2728,9.885011505148103
4149,5.724470297247596
691,5.316648608978202
2583,9.550318027078252
1770,6.959860634802341
45,7.04151129498516
490,11.038152572492685
3054,10.472109703841546
