Index,Target
866,12.463527966102104
1483,9.447864903069904
599,14.46455802313492
1702,11.043057699942667
670,12.040783076196055
2430,10.9608933361933
1590,9.16211000582367
949,8.727919012333535
4026,6.688301620993234
3668,10.64750315983264
351,11.740882351738264
175,7.895051224198041
807,13.366432879779522
393,7.120581545580435
2881,8.247055846283164
432,12.983459586315389
179,11.625811806037426
308,10.971671498468202
1979,13.70964864939072
2648,7.85505502920818
166,16.488704184704183
1419,10.005192492834134
1377,10.51780097174798
1688,10.747852668198158
1653,9.200966367219964
2283,7.851357129925066
4035,10.624668199642054
4059,7.571135129353415
1641,9.012445654027859
3728,11.30188788993076
4110,11.186611614286521
2792,10.627963533213007
1829,7.094673451606212
690,12.144618155568867
1578,8.71257307215452
990,9.03247682823885
3632,6.012814183650862
238,2.779190476190476
3186,7.819577967623766
907,6.270244272358468
1422,11.266383696403244
3148,17.651130349729414
3237,11.809055252878483
1117,9.053730593403953
3210,12.820830851331056
1421,11.083670821215271
3957,9.505570397918959
1338,8.710382254163893
734,13.000917246730165
149,4.699825441006363
3407,6.486867442749581
270,16.749097056521947
1862,9.51363180166027
465,3.8635056623931625
2005,6.689073587687321
3658,10.600754030889616
505,10.347868596233718
2344,13.10613211553132
1912,9.723857916727324
3315,8.993014828332075
865,10.762695922597583
1736,15.325076339227538
1926,10.268122629785038
3409,6.839911607089465
2111,8.471646364021337
1730,10.50323056230853
1057,4.097832262875164
1432,6.542776459037802
1467,8.599055204550726
96,12.00552329884633
1721,11.318259890865447
196,11.38108884673067
2325,9.037077854097088
1769,8.347638983357271
3361,9.472741687289124
2615,11.250664595582437
314,15.585033878509865
2266,10.613574325755044
150,11.743640524157694
1114,9.543222009423802
3277,12.925383049165584
3282,12.350234492003755
4139,10.893264283419462
1094,8.275590325794491
1235,6.775644669942563
70,12.279851019320004
3811,9.337480589356291
534,9.485987516618522
33,10.9116098342768
3393,14.542045015596557
800,12.044048062078277
596,10.422689004642132
1509,10.518410825894968
4148,12.611324833111649
1962,10.770534526773947
2760,9.882736517770116
2509,6.816588670314618
2328,10.08874237650987
2519,12.794851691858973
1222,6.348488508533588
2178,12.370363529171094
2303,11.557863455736879
888,10.824956391224173
4052,11.239699553119893
3727,8.976495277402574
109,10.687574633519036
1392,10.73546932665309
4157,8.479048803349
1170,10.118486806093813
1728,10.351834148077279
3396,11.288952609475825
4036,8.919231375822386
551,12.814193942919125
3655,9.147958726874082
3335,10.342290988497238
2456,5.11460036129254
8,9.189289396082822
2377,11.37931554466676
862,11.01053071628721
3917,12.540318348853175
188,10.278753154213932
1337,10.217894609568475
2835,10.053089289678615
527,11.016765349568875
