Index,Target
866,12.23162519219905
1483,9.741339817358583
599,15.278640220208933
1702,11.900991112659609
670,11.80692327108844
2430,11.111527167052724
1590,9.750386467978297
949,9.38966504059111
4026,7.14761080650929
3668,10.705288246441413
351,12.235471768906775
175,7.546734826049611
807,14.456773714365365
393,7.702671171013954
2881,8.677281074074344
432,13.521817050069568
179,12.660900908679054
308,12.356634598620445
1979,13.160915870597737
2648,8.251418790248227
166,16.496186555950935
1419,7.520089761275749
1377,11.227992615464457
1688,10.94646842740678
1653,9.201171898447509
2283,7.6846780314401295
4035,10.157782515713713
4059,7.883369310846376
1641,9.17116035056193
3728,10.496748391110227
4110,12.404564790342274
2792,11.16354919236958
1829,7.331158815578597
690,10.52726546111021
1578,8.950634898478006
990,9.565712793051432
3632,6.310299857836229
238,2.963062830024327
3186,7.756814847471359
907,7.406231560342179
1422,11.517628552881128
3148,15.736258638052401
3237,12.473657818327315
1117,9.222309245089008
3210,12.263434344168013
1421,11.096726724621217
3957,10.004829653174722
1338,8.146102573147495
734,14.238665668035397
149,4.252579598183312
3407,6.886453070856077
270,20.434005923107446
1862,9.89360190668665
465,4.026307026601046
2005,6.450270377875822
3658,10.812254626470372
505,11.135945298166753
2344,13.373984276370889
1912,9.938299850175582
3315,7.478575106505045
865,12.684625652043616
1736,12.71404301384442
1926,10.155337435152653
3409,8.102106286344705
2111,7.829485789549204
1730,10.300011264402736
1057,4.762241600044652
1432,7.129033993369779
1467,9.10115856689653
96,12.37538917027105
1721,10.674935614966254
196,9.905350674843842
2325,9.363791395483618
1769,7.716056046266327
3361,8.291068669664366
2615,11.028088546775308
314,15.707564703908604
2266,10.445054245049738
150,11.484356717937985
1114,9.506225140531551
3277,11.351356954253518
3282,11.946869127175107
4139,11.323248921086831
1094,9.085087146325225
1235,6.883547709765256
70,12.820262388885768
3811,9.53031560840067
534,9.27031981873502
33,11.346759979783254
3393,13.20420461840103
800,11.158572345885647
596,11.426632840582736
1509,11.394726464493866
4148,9.550047389329139
1962,11.890968697738273
2760,10.355172644615536
2509,7.270227147844501
2328,10.591733075074133
2519,9.66078022574137
1222,6.409560898474536
2178,13.559616975459786
2303,10.187531422297177
888,10.926184972732369
4052,13.572155247924375
3727,10.075387516837411
109,9.498289522292115
1392,11.36792360055928
4157,8.738801666121882
1170,9.217147515723678
1728,10.736293802202164
3396,14.604616639429661
4036,8.774739992029753
551,11.880172276287137
3655,9.72067159257863
