Index,Target
866,12.43406461177879
1483,10.306035505917407
599,13.951415901285188
1702,12.151580948152294
670,10.666758163979043
2430,10.432729609320592
1590,9.605508993248172
949,8.851985058452595
4026,7.036065054107782
3668,10.779844397826984
351,11.677175314461223
175,7.464803348937621
807,12.431103073052078
393,7.462246979714226
2881,8.735177635839593
432,12.594217509706873
179,12.526560159444546
308,11.261736769624871
1979,14.084760265639066
2648,8.476072716265282
166,18.325829844203675
1419,7.543348870654137
1377,11.307015152649821
1688,11.50088756590053
1653,9.73073092887784
2283,7.904506160842153
4035,9.824235789056992
4059,8.22096702053225
1641,9.76750292547229
3728,10.205298669898792
4110,11.70069798580651
2792,11.729362031658155
1829,7.187194995550486
690,10.103329352334237
1578,8.816453677647338
990,9.364071271408983
3632,6.639244585060745
238,5.507813415764938
3186,8.039379962617636
907,6.991721129348521
1422,11.628947341545935
3148,16.91632970164612
3237,12.601980690278374
1117,9.322804836335614
3210,11.715258370722765
1421,11.09834516682141
3957,9.701436189935496
1338,8.818040871835068
734,12.756967719232431
149,5.920843022006533
3407,6.938041676790403
270,18.885521166229875
1862,9.524148935742183
465,5.749335635988374
2005,6.927638735546699
3658,10.425319466904288
505,11.289466608123305
2344,13.698850931482685
1912,10.220117138224953
3315,7.371989688676784
865,12.002541043614158
1736,13.445258469028094
1926,10.927331626323305
3409,7.822617751956631
2111,7.911697709939924
1730,10.957725510209603
1057,5.902084750337836
1432,7.074835582740579
1467,9.109549938924859
96,11.459987310879978
1721,11.39808840719176
196,9.739063148095978
2325,8.606907692760508
1769,7.9661905349529984
3361,7.97261728344103
2615,11.294375115413661
314,15.407553735790827
2266,10.998926025981136
150,11.70754257290575
1114,9.463353375455329
3277,10.375284058826576
3282,11.806651330431176
4139,11.820472085794671
1094,8.75531600683755
1235,6.954487109929647
70,12.115408019499778
3811,9.526447577855697
534,8.989841960896495
33,11.331328915148145
3393,12.649005629318662
800,10.37742103914523
596,11.036528582008408
1509,11.668327777433008
4148,11.135299849803673
1962,12.133216387475503
2760,10.266242964575623
2509,7.426033780528763
2328,10.467979516397024
2519,9.481444790368986
1222,6.701765159176449
2178,13.046653853881763
2303,10.604845417976236
888,10.218724824894002
4052,12.00113954981975
3727,9.551349481695219
109,8.752061885505814
1392,11.93135326050465
4157,8.726357545502697
1170,8.972576443291612
1728,10.617102109683259
3396,13.46544966859355
4036,9.05074342473731
551,12.070653529922456
3655,9.744102453590331
3335,8.952421318188973
2456,6.169913220552901
8,9.236334064916445
2377,9.538736692834046
862,12.331128305943908
3917,12.180925795491808
188,10.93476526224967
1337,9.915539970983971
2835,9.877331504411163
527,10.962436730912007
205,9.427150317295439
744,12.375662056324096
3572,10.507732148384406
1034,8.268887882954607
1885,10.502226245912698
3061,14.512370046923579
1313,9.912298746500085
1281,8.429511292890057
3984,10.09546904800137
3142,5.958134073969761
3379,6.477188642397016
3033,8.87843240373072
1029,10.72453012339065
3467,12.627283617555058
538,6.5457801540925145
3691,12.459744851817284
3023,9.088367726630459
298,9.387082176611873
3657,9.358463275120211
3027,9.780190301637742
1176,11.232880044868413
1747,13.964035638668872
1309,10.86115555870453
2484,11.58418663744742
471,9.127532831507846
2441,11.45971820142302
17,8.561952974386042
1786,10.744946245774088
366,9.784742132092482
408,10.872502671582588
2985,9.174008998904574
2910,10.721752357514752
598,13.52803263980078
568,6.616610118721685
2297,8.638834993646451
3161,6.632908631887296
1149,10.935417553955752
69,6.685644957418164
4051,11.256990127712957
2475,13.016978559898568
3109,7.5305014065706875
1393,11.796706609158
2345,15.494334734714823
2354,11.050999643563483
1018,11.26504407225685
1626,9.934753060032273
2758,10.74278214399029
4176,10.696747577088363
3049,11.183825868849954
2258,8.766278775403524
1258,7.764368227331222
3450,9.342218777520863
1292,9.119821587578727
2093,10.196790408069171
1003,9.623372167686902
1350,10.405771570962226
733,11.070812721459172
3254,8.12458693814902
2045,7.591279480133322
969,9.03168117270202
2636,7.420227835998002
14,9.96029655580777
2063,8.356022071827347
1945,10.79437827547217
1891,10.017741569062004
1213,6.125950050485582
2749,8.59817054971885
978,10.53726785291284
371,13.921358992800862
755,10.813880048576202
3684,10.529072285583906
2399,10.09283489447035
3129,12.39431145069669
1961,13.311948679552152
3229,13.474676623597446
2603,11.354954790218276
2889,8.422950465304183
746,12.923124015990796
798,12.40769286149527
3948,11.112662009162845
457,7.720895142211978
594,11.286742431927287
2936,11.67873458927424
1001,9.148795058192972
3755,9.174544901781942
4084,10.710111810586575
2195,6.67351421363815
2130,10.395297891559002
2803,12.469198160269439
3969,6.575154050855309
3988,11.11551190646524
3220,10.797975245321878
3595,11.113470138307173
3479,7.229750936789976
1780,10.469158858740801
3889,14.166779456772115
3057,11.914579822173518
2494,8.684922859115055
184,13.557239989117697
1983,12.316155054274978
2144,8.876912049559
1550,7.205949708149655
3644,8.730892296297961
2540,13.058747971299141
3422,10.056436151378676
330,10.63498148646703
463,6.030647790729855
1041,11.645986395153221
2943,10.904839386037871
794,14.482039365734419
211,7.111360694512881
2092,10.906585221042803
3349,9.759533493869531
132,6.960206604510229
2548,6.286933136068487
2781,10.06117177621541
2992,10.37118256047529
3076,15.842631652930958
3045,9.597178929703244
2292,7.370869602645517
2279,9.640566417948474
2514,8.881680219137294
1598,10.547349731871261
1835,8.047098882950198
937,8.961743664046754
1088,7.903475421985285
2507,7.720077603294426
1185,11.357698882303701
2913,11.871367792030014
2726,7.163573174938829
410,12.14451581100699
2250,12.470074136442134
1717,10.59221342450709
893,6.1652882200687005
1042,13.706407083726916
2314,10.989920874136141
2202,12.183518108966998
2402,9.408222243123966
3021,8.925576021107073
3659,9.461723416161501
3028,9.347428281292617
296,6.476778965611884
134,6.30833041958152
2460,10.59620208525309
4008,10.16261147347064
3635,7.6778694139039185
2029,9.71858968059794
2591,10.007850934338709
3533,7.376686436033773
3501,11.570107622838243
838,9.014383347399427
32,12.004938812724223
1703,11.924273119080784
3305,13.314720163209895
1720,11.088887121217287
3085,6.198297823218471
785,13.375738318550187
2330,8.114860047202146
2355,11.078410361723648
2659,8.266604865345144
650,6.229609318437674
3773,12.377297908897509
1921,11.582276131763173
3380,5.759441612660755
1611,10.706445330744621
1966,13.026802036386083
4017,8.440029065656113
1056,5.794943686152181
2236,12.558983907764713
438,7.4355276566626625
229,11.30789948306932
2948,11.054465069028357
3084,5.896218013389165
170,15.364670712482393
1553,7.35135142177664
1017,10.51548577514232
3125,10.394326028464771
1164,10.365262326849567
4165,7.255795919176579
2620,11.65224111119608
2022,9.625651028510223
544,7.762316224595736
318,12.377245534060542
2728,7.8744727088463815
4149,6.192410124124727
691,6.286452662681413
2583,9.543021133750493
1770,7.134566261804624
45,7.300455446214617
490,10.833301170903411
3054,10.753227252929335
1652,9.479682096025623
43,5.67453772633213
501,14.95683100794086
3041,10.457711075350154
1867,8.832547175985008
676,11.550893631950927
2124,7.703598621286854
2725,7.416475493694784
1270,9.128349466694896
731,10.38713612096117
1538,6.837167923918717
251,13.169393827567745
2090,16.29046845859655
682,8.536755829106509
1487,10.094839190501947
964,9.642734044155262
2242,10.121252036902343
325,7.655594057314699
1898,9.535018227483587
2488,11.480706408796113
511,8.748718940986585
1789,9.717038223721694
2622,13.62209737346027
1784,9.552966091406983
576,10.539492534701342
1024,9.766164805678585
3887,10.234611731710302
3626,13.162876087557574
2442,9.108447649418526
3750,8.899301159172353
2078,11.682916310760113
309,10.808482524736862
3273,9.707410089384624
1322,9.960561110587374
842,9.05778335820612
4076,11.452598644514524
1859,10.815602046924143
2585,7.6312491336625605
3053,11.594891750633241
1497,10.13411777465031
720,5.561523893472189
1431,7.0864730092646475
3846,7.131849053611937
1429,5.561303769016829
3492,9.433980222277896
1924,10.492523081981108
602,7.668905812686642
759,13.33080926170393
3637,8.252419258665837
3295,9.928792581384409
3541,8.116641947768285
2998,11.682869116739795
3901,9.826223060743782
4043,10.701071381222263
3206,6.781395970025806
2107,16.943107033409426
2699,11.362330624957876
1260,7.9741774157151095
3010,7.151357883919431
93,12.740028192070326
2359,14.021863868184834
2194,8.700023912662875
2517,7.943343397079483
1583,8.771594779283655
23,9.898393280226458
3725,9.961419193041213
3816,8.017316053430262
1600,9.377667341205317
3375,8.937725083895874
871,11.120839631277669
174,5.878531187673261
1395,13.899446532762944
1972,12.531610277598585
315,8.791685410632514
