Index,Target
866,11.74994666033619
1483,10.078069818399875
599,13.958788390480484
1702,11.91417903948379
670,10.92770753094532
2430,10.71325271112904
1590,9.877792909508111
949,8.792700003665562
4026,7.445762709797764
3668,10.631789513430132
351,12.048729592105694
175,7.624447216685231
807,12.099009186643679
393,7.767525583313892
2881,8.581888842384085
432,12.97648791697956
179,12.442619839067998
308,11.254188433957262
1979,14.264513871704636
2648,8.50799016026022
166,18.892932011456743
1419,5.826280702738515
1377,11.285890020161544
1688,11.34267558482148
1653,9.49166862211063
2283,7.967106024852963
4035,10.200771152504151
4059,8.295408030786778
1641,9.772941572420091
3728,9.603147150109972
4110,10.324028977938106
2792,11.264882427881249
1829,7.447961251636443
690,10.056770121373827
1578,9.208013180063068
990,9.197923574482015
3632,6.6024922127236
238,4.363481038816324
3186,7.963697533423751
907,7.308353398100448
1422,12.088736902022228
3148,16.991153578402642
3237,12.71244590329218
1117,9.450539597718013
3210,11.426320103415472
1421,11.337470350104518
3957,9.489548528329028
1338,9.07010912377918
734,12.496716642811723
149,5.537255485861854
3407,7.072253222566484
270,20.714022147435003
1862,10.090721926917226
465,5.038541168227531
2005,6.937989506750096
3658,10.806857092345378
505,11.13250942443654
2344,14.44596282248495
1912,10.339933695007295
3315,7.5277810179743785
865,11.877570229071127
1736,13.413112820442846
1926,10.410660943313946
3409,7.983466494459942
2111,7.879437632775508
1730,10.782967056150827
1057,5.4780532069322
1432,7.143496886369431
1467,9.41024531646764
96,11.902489577613414
1721,11.79703135292108
196,9.948611015689579
2325,8.566090262993194
1769,7.988012842085674
3361,8.220277585574225
2615,10.70764205280068
314,15.127887629344952
2266,10.91592826246759
150,11.315161008116663
1114,9.745553454825057
3277,10.692329722253584
3282,11.650739173730072
4139,11.500923209546434
1094,9.18347581008357
1235,7.243888246155145
70,11.998298187712516
3811,9.588789093798177
534,9.27646793430054
33,11.378233488553114
3393,12.092704779898595
800,10.23941109729815
596,11.06519598696862
1509,11.578715323173226
4148,12.629960402593559
1962,12.382475799567306
2760,10.520741630099405
2509,7.403344675150171
2328,10.167668359437535
2519,9.912504915505455
1222,6.713317558978264
2178,13.50539367867914
2303,9.972799536986116
888,10.806389837005463
4052,13.024640867531991
3727,9.570565372646282
109,9.5527044100839
1392,11.495319036228741
4157,8.952086239409486
1170,8.359339995266945
1728,10.192979081514103
3396,13.791901275886945
4036,9.094749050440619
551,12.267341080932722
3655,9.468528188943923
3335,9.194503481984771
2456,5.8427344984453224
8,9.417559162789034
2377,9.923231658765355
862,12.118966527236731
3917,12.15386947865065
188,10.162622690856637
1337,9.52634229968394
2835,9.616834390806368
527,11.37658279773375
205,9.439845228575134
744,12.0178898965296
3572,10.108259571825755
1034,7.889646372972887
1885,11.056556213655034
3061,14.207074657469272
1313,9.697869050568563
1281,8.676144288304288
3984,9.53283953951832
3142,5.530449950540563
3379,6.448664295628819
3033,8.871114044325612
1029,10.319350813548372
3467,12.597955764625356
538,6.477825295415233
3691,12.526229774038315
3023,9.357145433196678
298,9.8688245738537
3657,9.344385082644006
3027,9.857777846339223
1176,11.455067817298572
1747,13.54286053460037
1309,11.195698142088606
2484,11.468329834897363
471,9.192053247706902
2441,11.231813838390101
17,8.577557728810813
1786,9.731466785349415
366,9.98400498244979
408,10.408188493493123
2985,8.569653973146089
2910,10.516386846837548
598,13.645370446831848
568,6.584982672821358
2297,8.454777919951596
3161,6.278589994418713
1149,10.590089265847443
69,6.59286747846175
4051,11.395411107522333
